time,status,attention,faces,yawns
2025-12-21T18:41:24.110030,Drowsy 😴,46,1,0
2025-12-21T18:41:24.145575,Drowsy 😴,46,1,0
2025-12-21T18:41:24.178940,Drowsy 😴,46,1,0
2025-12-21T18:41:24.198226,Drowsy 😴,46,1,0
2025-12-21T18:41:24.233871,Drowsy 😴,46,1,0
2025-12-21T18:41:24.266889,Drowsy 😴,46,1,0
2025-12-21T18:41:24.317208,Drowsy 😴,46,1,0
2025-12-21T18:41:24.345869,Drowsy 😴,46,1,0
2025-12-21T18:41:24.363630,Drowsy 😴,46,1,0
2025-12-21T18:41:24.408315,Drowsy 😴,46,1,0
2025-12-21T18:41:24.441747,Drowsy 😴,46,1,0
2025-12-21T18:41:24.488353,Drowsy 😴,46,1,0
2025-12-21T18:41:24.522230,Drowsy 😴,45,1,0
2025-12-21T18:41:24.542729,Drowsy 😴,45,1,0
2025-12-21T18:41:24.576695,Drowsy 😴,45,1,0
2025-12-21T18:41:24.616527,Drowsy 😴,45,1,0
2025-12-21T18:41:24.667553,Drowsy 😴,45,1,0
2025-12-21T18:41:24.693123,Drowsy 😴,45,1,0
2025-12-21T18:41:24.735567,Drowsy 😴,45,1,0
2025-12-21T18:41:24.768411,Drowsy 😴,45,1,0
2025-12-21T18:41:24.805550,Drowsy 😴,45,1,0
2025-12-21T18:41:24.810230,Not Present ❌,45,0,0
2025-12-21T18:41:24.833754,Not Present ❌,45,0,0
2025-12-21T18:41:24.870750,Not Present ❌,45,0,0
2025-12-21T18:41:24.897193,Not Present ❌,45,0,0
2025-12-21T18:41:24.938013,Not Present ❌,45,0,0
2025-12-21T18:41:24.956684,Not Present ❌,45,0,0
2025-12-21T18:41:24.998550,Not Present ❌,45,0,0
2025-12-21T18:41:25.019793,Not Present ❌,45,0,0
2025-12-21T18:41:25.070525,Not Present ❌,45,0,0
2025-12-21T18:41:25.089094,Not Present ❌,45,0,0
2025-12-21T18:41:25.134508,Not Present ❌,45,0,0
2025-12-21T18:41:25.147153,Not Present ❌,45,0,0
2025-12-21T18:41:25.223289,Drowsy 😴,45,1,0
2025-12-21T18:41:25.243685,Drowsy 😴,45,1,0
2025-12-21T18:41:25.305058,Drowsy 😴,45,1,0
2025-12-21T18:41:25.339831,Drowsy 😴,45,1,0
2025-12-21T18:41:25.374050,Drowsy 😴,45,1,0
2025-12-21T18:41:25.407858,Drowsy 😴,45,1,0
2025-12-21T18:41:25.435303,Drowsy 😴,45,1,0
2025-12-21T18:41:25.480442,Drowsy 😴,46,1,0
2025-12-21T18:41:25.495883,Drowsy 😴,46,1,0
2025-12-21T18:41:25.545601,Drowsy 😴,46,1,0
2025-12-21T18:41:25.564558,Drowsy 😴,46,1,0
2025-12-21T18:41:25.614645,Drowsy 😴,46,1,0
2025-12-21T18:41:25.645774,Drowsy 😴,46,1,0
2025-12-21T18:41:25.683720,Drowsy 😴,46,1,0
2025-12-21T18:41:25.718471,Drowsy 😴,46,1,0
2025-12-21T18:41:25.752172,Drowsy 😴,46,1,0
2025-12-21T18:41:25.787297,Drowsy 😴,46,1,0
2025-12-21T18:41:25.820662,Drowsy 😴,46,1,0
2025-12-21T18:41:25.854471,Drowsy 😴,46,1,0
2025-12-21T18:41:25.883390,Drowsy 😴,46,1,0
2025-12-21T18:41:25.919315,Drowsy 😴,46,1,0
2025-12-21T18:41:25.959135,Drowsy 😴,46,1,0
2025-12-21T18:41:25.984009,Drowsy 😴,47,1,0
2025-12-21T18:41:26.012039,Drowsy 😴,47,1,0
2025-12-21T18:41:26.052050,Drowsy 😴,47,1,0
2025-12-21T18:41:26.094750,Drowsy 😴,47,1,0
2025-12-21T18:41:26.115616,Drowsy 😴,47,1,0
2025-12-21T18:41:26.165700,Drowsy 😴,47,1,0
2025-12-21T18:41:26.200249,Drowsy 😴,47,1,0
2025-12-21T18:41:26.223553,Drowsy 😴,47,1,0
2025-12-21T18:41:26.237687,Drowsy 😴,47,1,0
2025-12-21T18:41:26.276086,Drowsy 😴,47,1,0
2025-12-21T18:41:26.295924,Drowsy 😴,47,1,0
2025-12-21T18:41:26.345273,Drowsy 😴,47,1,0
2025-12-21T18:41:26.375097,Drowsy 😴,47,1,0
2025-12-21T18:41:26.408600,Drowsy 😴,47,1,0
2025-12-21T18:41:26.440676,Drowsy 😴,47,1,0
2025-12-21T18:41:26.476850,Drowsy 😴,48,1,0
2025-12-21T18:41:26.505893,Drowsy 😴,48,1,0
2025-12-21T18:41:26.540232,Drowsy 😴,48,1,0
2025-12-21T18:41:26.573444,Drowsy 😴,48,1,0
2025-12-21T18:41:26.614486,Drowsy 😴,48,1,0
2025-12-21T18:41:26.647072,Drowsy 😴,48,1,0
2025-12-21T18:41:26.682265,Drowsy 😴,48,1,0
2025-12-21T18:41:26.715750,Drowsy 😴,48,1,0
2025-12-21T18:41:26.749086,Drowsy 😴,48,1,0
2025-12-21T18:41:26.778168,Drowsy 😴,48,1,0
2025-12-21T18:41:26.817152,Drowsy 😴,48,1,0
2025-12-21T18:41:26.852256,Drowsy 😴,48,1,0
2025-12-21T18:41:26.886790,Drowsy 😴,48,1,0
2025-12-21T18:41:26.906646,Drowsy 😴,48,1,0
2025-12-21T18:41:26.939931,Drowsy 😴,48,1,0
2025-12-21T18:41:26.985015,Drowsy 😴,48,1,0
2025-12-21T18:41:27.023857,Drowsy 😴,48,1,0
2025-12-21T18:41:27.058260,Drowsy 😴,49,1,0
2025-12-21T18:41:27.096027,Drowsy 😴,49,1,0
2025-12-21T18:41:27.128375,Drowsy 😴,49,1,0
2025-12-21T18:41:27.165006,Drowsy 😴,49,1,0
2025-12-21T18:41:27.198859,Drowsy 😴,49,1,0
2025-12-21T18:41:27.232482,Drowsy 😴,49,1,0
2025-12-21T18:41:27.265984,Drowsy 😴,49,1,0
2025-12-21T18:41:27.300975,Drowsy 😴,49,1,0
2025-12-21T18:41:27.335880,Drowsy 😴,49,1,0
2025-12-21T18:41:27.371894,Drowsy 😴,49,1,0
2025-12-21T18:41:27.384348,Drowsy 😴,49,1,0
2025-12-21T18:41:27.391444,Drowsy 😴,49,1,0
2025-12-21T18:41:27.413427,Drowsy 😴,49,1,0
2025-12-21T18:41:27.439880,Drowsy 😴,49,1,0
2025-12-21T18:41:27.495579,Drowsy 😴,49,1,0
2025-12-21T18:41:27.513186,Drowsy 😴,49,1,0
2025-12-21T18:41:27.577441,Drowsy 😴,49,1,0
2025-12-21T18:41:27.610626,Drowsy 😴,49,1,0
2025-12-21T18:41:27.644181,Drowsy 😴,49,1,0
2025-12-21T18:41:27.679234,Drowsy 😴,49,1,0
2025-12-21T18:41:27.710760,Drowsy 😴,49,1,0
2025-12-21T18:41:27.750119,Drowsy 😴,49,1,0
2025-12-21T18:41:27.785014,Drowsy 😴,49,1,0
2025-12-21T18:41:27.819882,Drowsy 😴,49,1,0
2025-12-21T18:41:27.853875,Drowsy 😴,49,1,0
2025-12-21T18:41:27.889073,Drowsy 😴,49,1,0
2025-12-21T18:41:27.919732,Drowsy 😴,49,1,0
2025-12-21T18:41:27.943537,Drowsy 😴,49,1,0
2025-12-21T18:41:27.994001,Drowsy 😴,49,1,0
2025-12-21T18:41:28.024881,Drowsy 😴,49,1,0
2025-12-21T18:41:28.047343,Drowsy 😴,49,1,0
2025-12-21T18:41:28.056309,Drowsy 😴,49,1,0
2025-12-21T18:41:28.085415,Drowsy 😴,49,1,0
2025-12-21T18:41:28.097311,Drowsy 😴,49,1,0
2025-12-21T18:41:28.142386,Drowsy 😴,49,1,0
2025-12-21T18:41:28.176394,Drowsy 😴,49,1,0
2025-12-21T18:41:28.239625,Drowsy 😴,50,1,0
2025-12-21T18:41:28.258790,Drowsy 😴,50,1,0
2025-12-21T18:41:28.290394,Drowsy 😴,50,1,0
2025-12-21T18:41:28.322889,Drowsy 😴,50,1,0
2025-12-21T18:41:28.357225,Drowsy 😴,50,1,0
2025-12-21T18:41:28.375719,Drowsy 😴,50,1,0
2025-12-21T18:41:28.425001,Drowsy 😴,50,1,0
2025-12-21T18:41:28.447104,Drowsy 😴,50,1,0
2025-12-21T18:41:28.491234,Drowsy 😴,50,1,0
2025-12-21T18:41:28.527334,Drowsy 😴,50,1,0
2025-12-21T18:41:28.559221,Drowsy 😴,50,1,0
2025-12-21T18:41:28.589453,Drowsy 😴,50,1,0
2025-12-21T18:41:28.630020,Drowsy 😴,50,1,0
2025-12-21T18:41:28.657903,Drowsy 😴,50,1,0
2025-12-21T18:41:28.695375,Drowsy 😴,50,1,0
2025-12-21T18:41:28.710918,Drowsy 😴,50,1,0
2025-12-21T18:41:28.757077,Drowsy 😴,50,1,0
2025-12-21T18:41:28.774415,Drowsy 😴,50,1,0
2025-12-21T18:41:28.823141,Drowsy 😴,51,1,0
2025-12-21T18:41:28.845376,Drowsy 😴,51,1,0
2025-12-21T18:41:28.873893,Drowsy 😴,51,1,0
2025-12-21T18:41:28.894815,Drowsy 😴,51,1,0
2025-12-21T18:41:28.958229,Drowsy 😴,51,1,0
2025-12-21T18:41:28.990443,Drowsy 😴,51,1,0
2025-12-21T18:41:29.024884,Drowsy 😴,51,1,0
2025-12-21T18:41:29.044015,Drowsy 😴,51,1,0
2025-12-21T18:41:29.090616,Drowsy 😴,51,1,0
2025-12-21T18:41:29.116419,Drowsy 😴,51,1,0
2025-12-21T18:41:29.157166,Drowsy 😴,51,1,0
2025-12-21T18:41:29.191684,Drowsy 😴,51,1,0
2025-12-21T18:41:29.229363,Drowsy 😴,51,1,0
2025-12-21T18:41:29.244212,Drowsy 😴,51,1,0
2025-12-21T18:41:29.274143,Drowsy 😴,51,1,0
2025-12-21T18:41:29.324424,Drowsy 😴,51,1,0
2025-12-21T18:41:29.357674,Drowsy 😴,51,1,0
2025-12-21T18:41:29.390819,Drowsy 😴,51,1,0
2025-12-21T18:41:29.440698,Drowsy 😴,51,1,0
2025-12-21T18:41:29.493363,Drowsy 😴,52,1,0
2025-12-21T18:41:29.528337,Drowsy 😴,52,1,0
2025-12-21T18:41:29.566228,Drowsy 😴,52,1,0
2025-12-21T18:41:29.608240,Drowsy 😴,52,1,0
2025-12-21T18:41:29.636288,Drowsy 😴,52,1,0
2025-12-21T18:41:29.668111,Drowsy 😴,52,1,0
2025-12-21T18:41:29.708155,Drowsy 😴,52,1,0
2025-12-21T18:41:29.750078,Drowsy 😴,52,1,0
2025-12-21T18:41:29.772528,Drowsy 😴,52,1,0
2025-12-21T18:41:29.805017,Drowsy 😴,52,1,0
2025-12-21T18:41:29.837055,Drowsy 😴,52,1,0
2025-12-21T18:41:29.876505,Drowsy 😴,52,1,0
2025-12-21T18:41:29.909545,Drowsy 😴,52,1,0
2025-12-21T18:41:29.948412,Drowsy 😴,52,1,0
2025-12-21T18:41:29.980841,Drowsy 😴,52,1,0
2025-12-21T18:41:30.020600,Drowsy 😴,52,1,0
2025-12-21T18:41:30.054291,Drowsy 😴,52,1,0
2025-12-21T18:41:30.102478,Drowsy 😴,52,1,0
2025-12-21T18:41:30.134510,Drowsy 😴,52,1,0
2025-12-21T18:41:30.182950,Drowsy 😴,52,1,0
2025-12-21T18:41:30.231479,Drowsy 😴,53,1,0
2025-12-21T18:41:30.279211,Drowsy 😴,53,1,0
2025-12-21T18:41:30.311454,Drowsy 😴,53,1,0
2025-12-21T18:41:30.359547,Drowsy 😴,53,1,0
2025-12-21T18:41:30.395498,Drowsy 😴,53,1,0
2025-12-21T18:41:30.423313,Drowsy 😴,53,1,0
2025-12-21T18:41:30.454962,Drowsy 😴,53,1,0
2025-12-21T18:41:30.502927,Drowsy 😴,53,1,0
2025-12-21T18:41:30.543065,Drowsy 😴,53,1,0
2025-12-21T18:41:30.572414,Drowsy 😴,53,1,0
2025-12-21T18:41:30.604285,Drowsy 😴,53,1,0
